object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-308-00148,DHEMAJI,9,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,1.67,0.326553,0.017548,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,68.0,139.0,3087.0,2.714556,16.172634,0.0,65.820664,14.655677,0.524019,0.0,0.112451,12,1,0.0,0.0,1318.0,78.025157,97.0,87.0,Dhakuakhana (Pt-II),DHEMAJI,18-308,230.76,3.0,2.0,0.0,22.43,535.0,570.261462,0.000651,1,4,0.940984,5,2021-2022,2,0.944762,0.0,0.0,0.0,0.0,0.0,0.0,0.598597,3,0.0,2.868243
18-302-00119,GOALPARA,277,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,43.69,0.367391,0.063278,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,5793.0,13759.0,141804.0,1.225916,31.488047,0.001461,46.110397,20.325595,0.069008,0.0,0.779576,268,20,15952.0,5.0,185084.0,78.764457,51.0,87.0,Rangjuli,GOALPARA,18-302,5192.88,9.7,2.0,10.41,26.22,21753.0,6209.230552,0.000563,1,4,0.631462,5,2021-2022,2,0.907077,0.0,0.0,0.0,0.0,0.0,0.0,0.598597,3,0.0,133.17058
18-319-00202,BONGAIGAON,169,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,25.01,0.364706,-0.036032,3039.0,0.0,0.0,0.0,0.0,48.113667,45.39,50.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3186.0,6477.0,135735.0,6.829074,3.324555,0.000304,46.015913,34.760197,4.279316,0.0,4.790641,268,18,8396.0,3.0,185995.0,84.440079,45.0,86.0,Manikpur,BONGAIGAON,18-319,7758.7,7.7,2.0,0.01,5.65,42533.0,983.730629,0.000653,1,4,0.768404,5,2021-2022,2,0.95917,0.0,0.0,0.0,0.0,0.0,0.0,0.598597,3,0.0,128.825865
18-317-00191,KARIMGANJ,280,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,44.35,0.378819,0.011291,4941.0,0.0,0.0,0.0,0.0,7.436111,7.37,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,13884.0,28297.0,255876.0,3.2698,29.770358,0.003098,47.551673,19.192736,0.0,0.0,0.212335,700,11,21846.0,7.0,92779.0,78.790238,26.0,86.0,Nilambazar,KARIMGANJ,18-317,2406.05595,8.9,2.0,2.95,13.43,36145.0,2729.693401,0.000574,2,4,0.741926,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589159,3,0.0,240.29756
18-320-00203,CHIRANG,13,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,1.69,0.352343,0.007091,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,452.0,907.0,9568.0,6.57168,5.647881,0.0,39.566939,43.738697,2.138423,0.0,2.33638,28,1,2574.0,1.0,16329.0,86.406114,52.0,84.0,Kokrajhar (Pt),CHIRANG,18-320,316.2,9.4,2.0,0.38,6.62,2131.0,528.279685,0.00061,1,4,0.717422,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567629,3,0.0,8.985474
18-816-00235,TAMULPUR,23,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,2.66,0.301964,0.008255,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,210.0,311.0,6725.0,6.149964,9.636661,0.0,62.358869,18.060006,1.486627,0.0,2.307874,37,2,0.0,0.0,12689.0,77.914286,64.0,85.0,Rangia (Pt),TAMULPUR,18-816,1436.95,9.2,2.0,0.0,3.88,4387.0,1239.697051,0.000727,1,4,0.6361,5,2021-2022,1,0.995739,0.0,0.0,0.0,0.0,0.0,0.0,0.567629,3,0.0,6.382686
18-321-00215,KAMRUP,115,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,17.64,0.385055,-0.043318,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6298.0,9836.0,107702.0,8.996708,1.071994,0.121249,70.807343,17.97661,0.427352,0.0,0.598745,163,12,0.0,0.0,77524.0,97.629213,41.0,86.0,Nagarbera,KAMRUP,18-321,585.16,9.2,3.0,0.02,2.32,9666.0,2203.039911,0.000633,1,4,0.853784,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567629,3,0.0,100.069795
18-302-00118,GOALPARA,196,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,31.49,0.372276,0.075775,3500.0,0.0,0.0,0.0,0.0,46.388333,45.48,54.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,2087.0,5100.0,78997.0,1.006295,27.485107,0.0,47.938041,22.241198,0.000106,0.0,1.329253,192,19,28309.0,16.0,86153.0,76.968304,53.0,87.0,Dudhnai,GOALPARA,18-302,9400.71,9.6,2.0,2.79,29.64,27580.0,3640.560489,0.000556,1,4,0.703297,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567629,3,0.0,74.187444
18-301-00112,DHUBRI,357,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,35.19,0.240764,0.001884,6382.0,0.0,0.0,0.0,0.0,24.219417,23.41,26.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,13945.0,36859.0,401953.0,14.024088,0.482573,0.0,41.101949,16.360342,13.895076,0.0,14.135971,744,32,24525.0,92.0,123134.0,123.247138,28.0,79.0,Dhubri (Pt),DHUBRI,18-301,28563.09,7.0,3.0,2.0,34.39,119864.0,2488.896253,0.000668,3,3,0.323088,5,2021-2022,4,0.818931,0.0,0.0,0.0,0.0,0.0,0.0,0.553417,3,0.0,377.480988
18-319-00199,BONGAIGAON,297,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,43.22,0.238534,0.006446,5312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4914.0,10187.0,131637.0,25.230674,16.072087,0.273496,20.373417,15.326031,14.353273,0.0,8.371021,241,17,23304.0,44.0,113426.0,130.993044,54.0,76.0,Boitamari,BONGAIGAON,18-319,7960.97,8.0,2.0,0.55,19.08,32108.0,1675.040622,0.000563,1,3,0.564564,5,2021-2022,5,0.779292,0.0,0.0,0.0,0.0,0.0,0.0,0.534161,3,0.0,124.93646
18-303-00266,BARPETA,318,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.13,38.02,0.117197,0.052157,5694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,8138.0,17141.0,256953.0,28.528785,0.416759,0.0,19.707588,9.457005,27.575546,0.0,14.314317,315,13,0.0,0.0,65495.0,137.856464,39.0,74.0,Chenga,BARPETA,18-303,6462.76,11.1,2.0,6.08,16.71,70511.0,846.076906,0.000613,2,3,0.483903,5,2021-2022,4,0.826814,0.0,0.0,0.0,0.0,0.0,0.0,0.530945,3,0.0,238.744258
18-302-00116,GOALPARA,541,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,74.6,0.347849,0.013222,9670.0,0.0,0.0,0.0,0.0,29.8764,29.03,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,8368.0,21156.0,312410.0,7.252718,31.104852,0.964339,36.643566,15.395898,4.497759,0.0,4.140869,689,43,14758.0,4.0,279904.0,94.925738,60.0,86.0,Balijana,GOALPARA,18-302,13337.44,8.8,2.0,1.55,34.69,63483.0,2940.095256,0.000535,2,3,0.384133,5,2021-2022,4,0.815421,0.0,0.0,0.0,0.0,0.0,0.0,0.530945,3,0.0,296.507818
18-302-00115,GOALPARA,487,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,56.74,0.237043,0.010074,8712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,12074.0,29766.0,221176.0,17.702803,9.731976,0.0,34.578092,12.525711,18.736436,0.0,6.724982,879,36,0.0,0.0,168091.0,123.429523,33.0,78.0,Lakhipur,GOALPARA,18-302,15535.59,8.1,2.0,0.61,23.21,58539.0,3948.223421,0.000615,2,3,0.40904,5,2021-2022,4,0.803842,0.0,0.0,0.0,0.0,0.0,0.0,0.530945,3,0.0,207.710192
18-300-00106,KOKRAJHAR,103,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,13.66,0.331295,0.04178,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2373.0,6396.0,50522.0,1.866368,55.552268,0.011232,25.844328,8.162876,0.061577,0.0,8.50135,103,5,8748.0,3.0,43057.0,75.695511,41.0,84.0,Golokganj (Pt),KOKRAJHAR,18-300,2400.48,7.3,2.0,0.14,35.77,14515.0,6931.467966,0.000576,1,3,0.508567,5,2021-2022,4,0.794217,0.0,0.0,0.0,0.0,0.0,0.0,0.509359,3,0.0,46.941804
18-816-00258,TAMULPUR,18,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,1.99,0.316437,0.053655,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,746.0,1064.0,14924.0,2.590483,14.706743,0.0,64.346874,18.35418,0.0,0.0,0.00172,24,2,0.0,0.0,7797.0,80.413043,60.0,85.0,0,0,0,14203.115555,11.6,2.0,5.78,12.15,0.0,1287.55477,0.000704,1,3,0.554546,5,2021-2022,4,0.793991,0.0,0.0,0.0,0.0,0.0,0.0,0.509359,3,0.0,14.015386
18-310-00158,DIBRUGARH,723,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,81.94,0.216164,0.023402,13062.0,0.0,0.0,0.0,0.0,99.0969,96.97,103.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,9588.0,14933.0,189367.0,14.978962,14.845012,1.588076,26.951499,6.958565,24.757107,0.0,9.920779,332,25,40385.0,17.0,168223.0,114.595873,100.0,73.0,Dibrugarh West,DIBRUGARH,18-310,10809.98,9.3,2.0,1.44,14.53,40014.0,4338.84905,0.000635,1,3,0.435393,5,2021-2022,4,0.791932,0.0,0.0,0.0,0.0,0.0,0.0,0.509359,3,0.0,177.837812
18-306-00138,SONITPUR,1000,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.13,117.06,0.384612,-0.0181,17981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,16238.0,29252.0,294209.0,3.325212,37.796128,0.002305,41.540751,11.935105,2.395177,0.0,3.005322,507,37,74326.0,20.0,207052.0,78.411503,103.0,85.0,Chariduar,SONITPUR,18-306,10935.87,9.0,2.0,4.81,15.75,76862.0,1936.411142,0.000497,2,3,0.300244,5,2021-2022,3,0.839169,0.0,0.0,0.0,0.0,0.0,0.0,0.501711,3,0.0,273.360145
18-303-00123,BARPETA,262,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,28.8,0.361493,-0.059028,4691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,7073.0,15019.0,218863.0,22.955379,2.157686,0.446232,56.333912,18.057468,7.9e-05,0.0,0.049244,434,40,0.0,0.0,110334.0,81.473448,41.0,82.0,Sarthebari,BARPETA,18-303,9976.14,8.3,2.0,2.59,11.66,40158.0,2782.117056,0.000658,2,3,0.307121,5,2021-2022,3,0.87425,0.0,0.0,0.0,0.0,0.0,0.0,0.501711,3,0.0,205.538014
18-321-00272,KAMRUP,393,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,44.71,0.290578,0.062268,7025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,8482.0,12912.0,220861.0,8.037386,20.975124,0.252257,37.180054,19.872611,6.690489,0.0,6.992078,337,43,17274.0,7.0,129786.0,102.599972,63.0,74.0,Palasbari,KAMRUP,18-321,8712.597,9.2,2.0,9.25,14.5,53031.0,9734.808458,0.000554,2,3,0.308473,5,2021-2022,3,0.888581,0.0,0.0,0.0,0.0,0.0,0.0,0.501711,3,0.0,205.209885
18-306-00139,SONITPUR,546,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,61.35,0.183415,0.047741,9797.0,0.0,0.0,0.0,0.0,59.740237,30.32,60.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,11382.0,20670.0,387740.0,17.673255,5.138669,0.04122,28.165258,14.928348,21.734289,0.0,12.318961,319,30,13301.0,3.0,141344.0,120.057262,65.0,77.0,Tezpur,SONITPUR,18-306,5620.47,12.5,3.0,8.77,6.5,77437.0,886.380373,0.000639,3,3,0.478241,5,2021-2022,2,0.917922,0.0,0.0,0.0,0.0,0.0,0.0,0.493237,3,0.0,360.263155
18-303-00122,BARPETA,316,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,35.44,0.315682,-0.058725,5661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,15154.0,32087.0,397200.0,21.390059,1.088301,0.000555,39.639936,32.745252,3.853049,0.0,1.282847,757,55,0.0,0.0,181654.0,88.671955,40.0,82.0,Barpeta,BARPETA,18-303,33244.32,10.2,2.0,2.77,12.88,116963.0,1743.35288,0.000659,3,3,0.336939,5,2021-2022,2,0.941662,0.0,0.0,0.0,0.0,0.0,0.0,0.493237,3,0.0,373.017364
18-301-00109,DHUBRI,213,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,23.27,0.204425,0.001424,3801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,5859.0,15777.0,194109.0,17.662007,0.239425,0.0,45.11527,11.936542,15.288974,0.0,9.757783,460,16,5894.0,23.0,28128.0,130.300657,29.0,74.0,Bagribari (Pt),DHUBRI,18-301,6212.055,5.4,3.0,0.03,40.08,25435.0,922.651968,0.000645,1,3,0.338597,5,2021-2022,3,0.849244,0.0,0.0,0.0,0.0,0.0,0.0,0.481374,3,0.0,180.353641
18-319-00201,BONGAIGAON,85,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,13.11,0.372755,0.010554,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4096.0,8358.0,58181.0,5.205178,8.442149,0.0,49.357357,31.620704,1.901398,0.0,3.473214,137,5,6471.0,4.0,61332.0,84.916885,48.0,85.0,Sidli (Pt-II),BONGAIGAON,18-319,2402.62,11.6,2.0,4.1,7.18,17926.0,1110.17698,0.000549,1,3,0.495192,5,2021-2022,3,0.860352,0.0,0.0,0.0,0.0,0.0,0.0,0.481374,3,0.0,55.219491
18-321-00209,KAMRUP,54,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,6.25,0.405689,-0.042743,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2058.0,3129.0,53950.0,1.274937,10.799149,0.0,72.761806,15.16334,0.0,0.0,0.000768,112,5,0.0,0.0,37728.0,82.545265,50.0,85.0,Koya,KAMRUP,18-321,3690.0,10.8,2.0,0.0,10.48,7634.0,2123.917736,0.000684,1,3,0.462713,5,2021-2022,3,0.886951,0.0,0.0,0.0,0.0,0.0,0.0,0.481374,3,0.0,50.126882
18-324-00234,BAKSA,96,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,11.2,0.387268,0.008367,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2909.0,4178.0,81068.0,1.619116,17.182965,0.0,64.692558,16.452708,0.035782,0.0,0.01687,167,12,0.0,0.0,48230.0,79.048425,58.0,85.0,Barama,BAKSA,18-324,4856.2,8.5,2.0,0.0,17.97,13310.0,1494.022927,0.000688,1,3,0.443352,5,2021-2022,3,0.856373,0.0,0.0,0.0,0.0,0.0,0.0,0.481374,3,0.0,76.941506
18-301-00113,DHUBRI,295,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.12,32.92,0.342719,-0.002246,5268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,7136.0,19148.0,324949.0,4.394901,4.85419,0.0,63.308661,23.096398,3.200483,0.0,1.145367,700,39,14789.0,92.0,148261.0,81.892925,35.0,84.0,Bilasipara (Pt),DHUBRI,18-301,18953.918,8.9,2.0,2.11,25.76,59169.0,1274.972687,0.000635,2,3,0.622169,5,2021-2022,2,0.90107,0.0,0.0,0.0,0.0,0.0,0.0,0.472412,3,0.0,301.921783
18-318-00196,HAILAKANDI,270,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.15,36.06,0.398555,0.016704,4784.0,0.0,0.0,0.0,0.0,13.605,13.36,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,8979.0,20007.0,256611.0,2.94209,40.138874,1.57422,37.099015,14.715481,0.0,0.0,3.530319,791,20,19871.0,5.0,127438.0,75.631304,40.0,87.0,Lala,HAILAKANDI,18-318,9511.68,9.9,2.0,2.23,27.39,37623.0,4495.014189,0.000523,2,3,0.291921,5,2021-2022,2,0.912833,0.0,0.0,0.0,0.0,0.0,0.0,0.472412,3,0.0,238.426493
18-325-00270,DARRANG,649,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,42.31,0.29548,-0.033464,11634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,28824.0,61525.0,654288.0,8.880596,7.239862,0.039751,47.339779,22.706613,8.442652,0.0,5.350747,766,37,0.0,0.0,324210.0,100.075525,65.0,81.0,Dalgaon (Pt),DARRANG,18-325,35078.56247,10.1,2.0,5.61,23.41,129690.0,1225.233053,0.000707,5,2,-0.176906,5,2021-2022,5,0.782066,0.0,0.0,0.0,0.0,0.0,0.0,0.467741,2,0.0,607.922472
18-323-00228,NALBARI,131,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,15.82,0.311453,0.043914,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,8374.0,10184.0,158642.0,3.234721,11.221899,0.0,66.697929,18.677545,0.114392,0.0,0.053514,208,20,5362.0,3.0,83853.0,77.244794,56.0,85.0,Ghograpar (Pt),NALBARI,18-323,2477.42,12.6,2.0,9.39,20.8,34909.0,1626.191188,0.000712,1,3,0.582913,5,2021-2022,2,0.932928,0.0,0.0,0.0,0.0,0.0,0.0,0.45408,2,0.0,147.399978
18-316-00186,CACHAR,447,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.18,70.14,0.501249,-0.065084,7923.0,0.0,0.0,0.0,0.0,16.206883,16.08,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,9634.0,17188.0,181246.0,0.781622,73.806064,0.021804,13.75821,7.920232,0.083151,0.0,3.628917,200,9,5523.0,4.0,99304.0,73.659269,286.0,89.0,Udarbond,CACHAR,18-316,8280.25,11.5,2.0,17.47,24.91,33796.0,3511.539414,0.000375,1,3,0.391723,5,2021-2022,2,0.942051,0.0,0.0,0.0,0.0,0.0,0.0,0.45408,2,0.0,170.211241
