object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,population-affected-total,crop-area,male-camp,female-camp,children-camp,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,relief-camps,relief-centers,relief-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,net-sown-area-in-hac,avg-electricity,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-323-00227,NALBARI,61,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,95,0,0,0,0,0,0,0,0,0,0,0,0.68,0.62,34.68,0.51,-0.14,0,0.0,1.0,902.0,0.0,0.0,0.0,0,0,0,0.93,1141,1287,46554,0.14,8.35,0.0,67.82,23.68,0.0,0.0,0.0,125,3,7328,2,19996,77.07,50,85,Banekuchi,NALBARI,2902.5,9.4,12.62,14.43,5703,1179.13,0.0,1,4,0.49,5,2023-2024,1,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.58,4,0,43.25
18-312-00277,JORHAT,195,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.54,94.71,0.42,-0.05,0,0.11,1.0,64666.0,85.82,85.0,86.86,0,0,0,0.94,5533,6137,147084,2.49,6.16,3.2,54.03,29.03,0.29,0.0,4.8,311,9,5757,7,100064,82.98,91,84,Jorhat East,JORHAT,7845.35,10.2,22.54,9.81,53223,3103.4,0.0,1,4,0.52,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,4,0,138.13
18-320-00203,CHIRANG,13,2023_08,0.0,0.0,0.0,0.0,17486448.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.33,13.26,0.53,-0.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,454,841,9037,6.98,5.36,0.0,36.57,46.96,1.36,0.0,2.77,28,1,2574,1,16329,86.41,52,84,Kokrajhar (Pt),CHIRANG,316.2,9.4,0.38,6.62,2131,528.28,0.0,1,4,0.57,5,2023-2024,1,1.0,0.0,0.0,0.0,17486448.0,0.0,0.0,0.58,4,0,8.49
18-323-00226,NALBARI,128,2023_08,27104850.0,0.0,0.0,0.0,103180950.0,0.0,27104850.0,0.0,0,59,0,0,0,0,0,0,0,0,0,0,0,0.68,0.63,71.02,0.55,-0.16,0,0.01,1.0,4353.0,51.17,50.64,52.88,0,0,0,0.93,6073,6807,176908,5.42,10.15,0.0,46.65,37.39,0.14,0.0,0.25,309,19,9708,3,97059,78.79,51,85,Nalbari,NALBARI,6510.46,12.2,21.37,15.94,42167,2259.64,0.0,1,4,0.56,3,2023-2024,1,1.0,132984211.0,0.0,0.0,229699223.1,0.0,27104850.0,0.56,4,0,164.37
18-756-00249,BISWANATH,1042,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,7,0,0,0,0,0,0,0,0,0,0,0,0.83,0.54,511.17,0.53,-0.08,0,0.03,1.0,106051.0,0.0,0.0,0.0,0,0,0,0.93,21845,36950,398825,7.96,21.88,0.24,39.15,16.35,6.78,0.0,7.64,605,38,38820,10,269209,92.37,92,82,Biswanath,BISWANATH,22775.07,9.4,2.96,14.83,96019,1611.35,0.0,3,3,0.47,5,2023-2024,4,0.79,0.0,0.0,0.0,59992200.0,0.0,0.0,0.55,4,0,370.56
18-320-00207,CHIRANG,934,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,0,0,0,0,0,0,0,0,0,1,0,0,1.42,1.3,1102.56,0.64,-0.19,0,0.0,0.0,0.0,53.08,52.83,54.35,1,3,236,0.95,18879,36261,344623,1.28,44.54,0.0,30.07,15.01,2.69,0.0,6.41,638,29,10955,4,181182,76.51,104,86,Bijni (Pt),CHIRANG,15461.42,9.1,1.53,18.97,47532,1661.34,0.0,2,3,0.25,5,2023-2024,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,1,327.08
18-310-00159,DIBRUGARH,393,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970,708,0,0,0,0,0,0,0,0,0,0,0,0.64,0.63,227.2,0.35,-0.14,0,0.0,1.0,1329.0,0.0,0.0,0.0,0,7,0,0.94,13783,20263,247248,10.5,16.65,0.05,24.1,16.56,25.38,0.0,6.77,327,8,21282,9,157076,112.24,107,74,Dibrugarh East,DIBRUGARH,12783.38,11.3,4.84,9.61,85535,5456.2,0.0,2,3,0.47,5,2023-2024,5,0.77,0.0,0.0,0.0,40700340.72,0.0,0.0,0.55,4,0,232.19
18-306-00138,SONITPUR,1000,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16329,415,220,290,100,2,0,1,1,0,11,0,0,0.77,0.61,549.62,0.53,-0.08,0,0.02,1.0,50881.0,0.0,0.0,0.0,1,22,262,0.93,17501,29674,301732,3.18,35.88,0.01,39.13,14.96,2.79,0.0,4.06,507,37,74326,20,207052,78.41,103,85,Chariduar,SONITPUR,10935.87,9.0,4.81,15.75,76862,1936.41,0.0,2,3,0.32,5,2023-2024,4,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,11,280.35
18-303-00266,BARPETA,318,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.47,136.86,0.23,-0.16,0,0.1,1.0,97405.0,0.0,0.0,0.0,0,0,0,0.94,8682,17175,262916,28.26,0.28,0.0,25.46,11.24,23.99,0.0,10.78,315,13,0,0,65495,137.86,39,74,Chenga,BARPETA,6462.76,11.1,6.08,16.71,70511,846.08,0.0,2,3,0.38,5,2023-2024,4,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,0,246.91
18-306-00139,SONITPUR,546,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590,865,0,0,0,0,0,0,0,0,0,0,0,0.65,0.43,212.55,0.29,-0.06,0,0.09,1.0,154084.0,65.37,64.34,66.65,0,27,0,0.93,12706,21946,393339,16.93,5.73,0.15,27.8,15.93,21.62,0.0,11.83,319,30,13301,3,141344,120.06,65,77,Tezpur,SONITPUR,5620.47,12.5,8.77,6.5,77437,886.38,0.0,3,3,0.43,5,2023-2024,3,0.85,0.0,0.0,0.0,206079626.0,0.0,0.0,0.53,3,0,365.47
18-755-00248,CHARAIDEO,294,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.53,140.13,0.56,-0.24,0,0.03,1.0,23861.0,0.0,0.0,0.0,0,0,0,0.93,6643,8660,166783,1.37,27.19,0.0,50.76,19.93,0.0,0.0,0.76,321,21,12739,4,159821,77.65,102,84,Mahmora,CHARAIDEO,13418.18,8.4,1.04,18.16,29525,6029.05,0.0,1,3,0.43,5,2023-2024,4,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.51,3,0,154.96
18-310-00163,DIBRUGARH,391,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.62,0.55,197.67,0.58,-0.11,0,0.0,1.0,1753.0,0.0,0.0,0.0,0,0,0,0.94,8464,12391,196588,0.64,35.45,0.0,48.06,15.11,0.05,0.0,0.69,360,20,0,0,190269,77.67,110,82,Tingkhong,DIBRUGARH,13735.2,9.6,4.13,9.95,41171,9727.32,0.0,1,3,0.34,5,2023-2024,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.51,3,0,184.62
18-313-00173,GOLAGHAT,473,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8742,888,0,0,0,0,0,0,0,0,1,0,0,0.67,0.34,144.56,0.27,0.01,0,0.12,1.0,174816.0,0.0,0.0,0.0,0,5,0,0.94,9499,14132,124672,15.11,6.69,0.05,31.34,9.69,22.65,0.0,14.46,239,14,12569,5,96793,114.96,81,80,Khumtai,GOLAGHAT,3788.95,8.2,7.52,13.77,19971,898.69,0.0,1,3,0.35,5,2023-2024,4,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.51,3,1,117.08
18-325-00269,DARRANG,440,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5796,786,0,0,0,0,0,0,0,1,0,0,2,0.58,0.49,195.14,0.26,-0.09,0,0.01,1.0,19867.0,0.0,0.0,0.0,0,1,0,0.93,11302,22960,246874,14.05,2.37,0.0,42.59,14.02,20.29,0.0,6.68,410,28,0,0,123710,107.4,55,81,Mangaldoi (Pt),DARRANG,16953.77,10.1,10.27,15.58,36639,710.94,0.0,2,3,0.37,1,2023-2024,5,0.77,520560222.0,0.0,0.0,41785300.0,0.0,0.0,0.51,3,0,229.38
18-321-00272,KAMRUP,393,2023_08,0.0,0.0,0.0,0.0,7686605.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.33,116.33,0.49,-0.11,0,0.03,1.0,32660.0,0.0,0.0,0.0,0,0,0,0.93,9077,12980,224056,7.56,19.46,0.21,39.55,21.81,5.74,0.0,5.67,337,43,17274,7,129786,102.6,63,74,Palasbari,KAMRUP,8712.6,9.2,9.25,14.5,53031,9734.81,0.0,2,3,0.39,5,2023-2024,3,0.89,0.0,0.0,0.0,7686605.0,0.0,0.0,0.5,3,0,208.18
18-311-00168,SIVASAGAR,386,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15013,380,0,0,0,0,0,0,0,3,0,0,0,0.58,0.57,199.05,0.47,-0.07,0,0.0,1.0,3491.0,97.11,94.42,101.16,3,37,137,0.93,14399,18783,240067,1.21,34.0,0.02,40.23,21.13,0.01,0.0,3.41,471,44,16937,8,142592,77.4,105,86,Nazira,SIVASAGAR,8258.07,10.8,12.13,9.02,49339,5415.55,0.0,2,3,0.17,5,2023-2024,3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0,223.05
18-310-00162,DIBRUGARH,395,2023_08,36813600.0,0.0,0.0,0.0,36813600.0,0.0,0.0,36813600.0,518,125,0,0,0,0,0,0,0,0,0,0,0,0.57,0.54,193.77,0.57,-0.22,0,0.04,1.0,53500.0,0.0,0.0,0.0,0,2,0,0.94,7789,11361,182643,1.8,26.07,0.0,53.59,17.65,0.33,0.0,0.56,421,32,14240,4,292156,78.31,102,83,Moran,DIBRUGARH,12660.09,9.2,2.93,21.81,41530,17245.95,0.0,1,3,0.37,4,2023-2024,4,0.82,36813600.0,0.0,0.0,56575876.0,0.0,0.0,0.5,3,0,171.52
18-325-00239,DARRANG,293,2023_08,0.0,0.0,0.0,3296670.0,0.0,3296670.0,0.0,0.0,42780,5611,0,0,0,0,0,0,0,0,5,0,1,0.58,0.42,111.9,0.38,-0.15,0,0.07,1.0,65119.0,0.0,0.0,0.0,0,11,0,0.93,10897,20738,147355,16.9,5.46,0.01,49.77,16.0,8.7,0.0,3.16,310,36,0,0,149984,105.19,53,79,Sipajhar,DARRANG,9887.81,8.7,5.95,11.91,27631,785.64,0.0,1,3,0.28,4,2023-2024,4,0.8,0.0,0.0,3296670.0,80684400.0,3296670.0,0.0,0.5,3,5,136.91
18-319-00201,BONGAIGAON,85,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.29,100.44,0.53,-0.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,4392,8429,59165,5.07,6.46,0.0,48.02,35.81,1.83,0.0,2.81,137,5,6471,4,61332,84.92,48,85,Sidli (Pt-II),BONGAIGAON,2402.62,11.6,4.1,7.18,17926,1110.18,0.0,1,3,0.42,5,2023-2024,3,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3,0,56.15
18-311-00167,SIVASAGAR,315,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,124,0,0,0,0,0,0,0,0,2,0,0,0.65,0.59,170.57,0.44,-0.07,0,0.04,1.0,34587.0,0.0,0.0,0.0,0,2,0,0.93,9208,11846,155468,0.88,30.0,0.0,49.0,19.5,0.0,0.0,0.62,352,36,22312,8,172139,77.45,104,86,Amguri,SIVASAGAR,8807.44,10.4,10.05,13.85,30157,4832.71,0.0,1,3,0.38,5,2023-2024,3,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3,3,144.45
18-301-00111,DHUBRI,199,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.8,146.09,0.48,-0.13,520,0.0,0.0,0.0,29.37,28.73,30.0,0,0,0,0.94,8996,22495,174468,4.97,4.98,0.0,65.19,20.52,2.74,0.0,1.6,410,22,16469,8,195097,88.12,30,83,Golokganj (Pt),DHUBRI,10277.97,10.0,1.11,23.5,56663,3455.85,0.0,2,3,0.2,5,2023-2024,2,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3,0,163.85
18-312-00276,JORHAT,364,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660,0,0,0,0,0,0,0,0,0,1,0,0,0.54,0.44,142.28,0.42,-0.03,0,0.04,1.0,47321.0,0.0,0.0,0.0,0,0,0,0.94,15391,17056,266978,3.31,8.32,0.49,55.89,27.04,2.06,0.0,2.89,453,32,18464,10,211295,81.77,87,85,Jorhat West,JORHAT,13947.01,13.0,19.62,8.6,103342,4137.23,0.0,3,3,0.29,5,2023-2024,1,1.0,17549952.0,0.0,0.0,72880377.01,0.0,17549952.0,0.47,3,1,250.72
18-325-00270,DARRANG,649,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7050,388,0,0,0,0,0,0,0,0,0,0,0,0.86,0.55,318.9,0.36,-0.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,31311,63106,672011,7.95,6.05,0.04,47.75,24.45,8.31,0.0,5.46,766,37,0,0,324210,100.08,65,81,Dalgaon (Pt),DARRANG,35078.56,10.1,5.61,23.41,129690,1225.23,0.0,5,2,-0.04,5,2023-2024,5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3,0,624.39
18-313-00174,GOLAGHAT,323,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6555,142,0,0,0,0,0,0,0,0,7,0,0,0.67,0.38,110.92,0.43,0.0,0,0.06,1.0,58372.0,0.0,0.0,0.0,0,9,0,0.94,8659,12308,154960,1.67,13.81,0.01,45.89,33.68,1.44,0.0,3.49,422,30,16744,4,175787,78.46,87,87,Dergaon,GOLAGHAT,11232.05,9.9,17.73,16.99,41347,5620.56,0.0,1,3,0.3,5,2023-2024,2,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3,7,145.53
18-799-00124,BAJALI,167,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,75.83,0.53,-0.11,0,0.02,1.0,8750.0,0.0,0.0,0.0,0,0,0,0.94,5434,10504,124144,1.39,7.24,0.17,64.43,26.76,0.01,0.0,0.0,250,27,12050,3,150516,76.78,47,85,Bajali (Pt),BAJALI,11266.12,7.6,2.93,7.54,37371,862.08,0.0,1,3,0.36,5,2023-2024,2,0.96,0.0,0.0,0.0,146506500.0,0.0,0.0,0.46,3,0,116.59
18-755-00279,CHARAIDEO,385,2023_08,0.0,0.0,0.0,0.0,429277.38,0.0,0.0,0.0,742,41,0,0,0,0,0,0,0,0,0,0,0,0.57,0.54,190.19,0.56,-0.21,0,0.01,1.0,13912.0,102.66,100.02,105.05,0,4,0,0.93,4699,6109,199603,1.29,39.41,0.14,37.95,18.11,0.0,0.0,3.1,334,24,40471,10,178766,76.4,109,85,Sonari,CHARAIDEO,4235.76,9.2,6.98,8.54,40435,2682.66,0.0,1,3,0.2,5,2023-2024,2,0.94,0.0,0.0,0.0,429277.38,0.0,0.0,0.46,3,0,185.46
18-323-00222,NALBARI,95,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,174,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,44.99,0.54,-0.15,0,0.03,1.0,7379.0,0.0,0.0,0.0,0,0,0,0.93,3398,4088,65768,0.89,5.74,0.0,66.57,26.74,0.0,0.0,0.06,172,15,7766,3,47184,76.7,46,84,Tihu(Pt),NALBARI,2537.0,10.3,1.73,19.41,14339,1118.19,0.0,1,3,0.33,5,2023-2024,2,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3,0,61.11
18-321-00216,KAMRUP,514,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.54,248.05,0.66,-0.16,0,0.0,1.0,403.0,0.0,0.0,0.0,0,0,0,0.93,2619,3789,97171,0.4,58.03,0.0,23.98,14.84,0.0,0.0,2.76,278,28,17698,5,230960,76.32,201,88,Boko,KAMRUP,12355.89,9.2,3.76,18.37,29273,5709.96,0.0,1,3,0.26,5,2023-2024,2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3,0,90.29
18-310-00161,DIBRUGARH,355,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.6,194.0,0.58,-0.1,0,0.0,1.0,822.0,0.0,0.0,0.0,0,0,0,0.94,3714,5446,254539,2.23,28.74,0.12,44.2,22.33,0.57,0.0,1.82,372,26,7799,4,276491,78.68,117,83,Tengakhat,DIBRUGARH,3069.5,12.4,6.49,6.39,28641,18895.0,0.0,2,3,0.31,5,2023-2024,1,1.0,0.0,0.0,0.0,73629000.0,0.0,0.0,0.46,3,0,239.04
18-301-00110,DHUBRI,221,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946,0,0,0,0,0,0,0,0,0,2,0,0,1.05,1.02,204.13,0.32,-0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.94,4563,10053,181910,8.4,7.36,0.02,56.12,17.92,7.67,0.0,2.52,430,29,51941,13,66335,96.83,32,82,Agamoni,DHUBRI,5347.92,6.0,0.73,11.85,57941,2546.62,0.0,2,3,0.4,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3,2,170.83
18-306-00137,SONITPUR,1231,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.44,494.29,0.44,-0.1,0,0.0,1.0,2781.0,0.0,0.0,0.0,0,0,0,0.93,28211,47995,532054,5.19,16.77,0.09,49.82,16.75,7.94,0.0,3.46,729,57,29046,7,238543,90.21,97,83,Dhekiajuli (Pt),SONITPUR,36991.86,8.9,3.18,17.8,111757,1269.74,0.0,4,2,0.13,5,2023-2024,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,494.35
18-321-00214,KAMRUP,140,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.31,38.64,0.47,-0.14,0,0.19,1.0,81122.0,0.0,0.0,0.0,0,0,0,0.93,11936,17464,126039,6.74,0.37,0.0,60.42,22.87,5.54,0.0,4.06,249,16,0,0,54014,92.01,41,83,Chamaria,KAMRUP,1176.93,8.9,0.01,17.29,21723,2098.25,0.0,1,3,0.36,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,117.11
18-301-00274,DHUBRI,77,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,1.04,70.66,0.4,-0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,608,1102,24228,8.84,8.24,0.1,48.04,21.78,7.08,0.0,5.91,135,1,0,0,41961,97.34,37,81,Gossaigaon (Pt),DHUBRI,5013.22,6.7,1.02,5.82,20470,2404.52,0.0,1,3,0.45,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,22.75
18-300-00102,KOKRAJHAR,159,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.98,0.93,137.24,0.51,-0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,1194,2231,56419,4.27,32.71,0.0,42.58,18.31,0.45,0.0,1.68,328,21,21599,7,42518,78.19,45,84,Bhowraguri,KOKRAJHAR,2199.4,4.9,0.04,14.54,5047,1585.68,0.0,1,3,0.19,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,52.98
18-300-00108,KOKRAJHAR,101,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.58,52.79,0.65,-0.18,0,0.0,1.0,682.0,0.0,0.0,0.0,0,0,0,0.93,5707,14143,117986,5.24,63.14,2.76,18.19,8.96,0.1,0.0,1.61,52,7,0,0,44789,81.84,92,86,Chapar (Pt),KOKRAJHAR,228.37,18.5,16.36,8.71,8962,4631.18,0.0,1,3,0.38,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,109.63
18-321-00212,KAMRUP,471,2023_08,0.0,0.0,0.0,0.0,79410000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.4,172.78,0.66,-0.17,0,0.0,1.0,1320.0,48.55,48.08,49.65,0,0,0,0.93,5060,7491,138864,1.07,60.21,0.0,23.78,13.32,0.09,0.0,1.52,259,30,16833,3,75908,76.17,135,88,Chhaygaon,KAMRUP,2928.02,9.2,0.82,4.05,32590,12625.13,0.0,1,3,0.21,5,2023-2024,1,1.0,0.0,0.0,0.0,79410000.0,0.0,0.0,0.44,3,0,129.02
18-320-00204,CHIRANG,34,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,1.23,38.24,0.62,-0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,770,1293,20280,0.51,14.78,0.0,54.53,27.57,0.03,0.0,2.58,19,1,0,0,18606,77.83,53,85,Barnagar (Pt),CHIRANG,47.0,6.0,0.0,69.39,294,379.13,0.0,1,3,0.43,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,19.25
18-319-00198,BONGAIGAON,189,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,1.3,224.52,0.61,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,3050,5787,148445,0.95,36.11,0.03,27.29,33.22,0.12,0.0,2.27,182,13,26594,19,95998,77.42,76,88,Bongaigaon(Pt),BONGAIGAON,6749.55,10.4,3.16,10.08,32826,3716.01,0.0,1,3,0.42,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,140.89
18-323-00225,NALBARI,82,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,400,0,0,0,0,0,0,0,0,0,0,0,0.68,0.49,36.47,0.56,-0.18,0,0.06,1.0,15221.0,0.0,0.0,0.0,0,0,0,0.93,6720,7648,142298,4.43,12.82,0.0,56.82,25.86,0.08,0.0,0.0,174,21,0,0,38983,77.9,50,85,Barbhag,NALBARI,2233.77,14.3,12.87,9.57,36827,1423.5,0.0,1,3,0.49,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,132.21
18-323-00223,NALBARI,149,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.46,61.69,0.55,-0.14,0,0.05,1.0,23865.0,0.0,0.0,0.0,0,0,0,0.93,2349,2704,113009,9.45,8.14,0.82,57.83,23.36,0.0,0.0,0.4,310,35,0,0,49179,78.0,45,83,PachimNalbari,NALBARI,5785.0,10.1,11.76,9.94,38551,3954.68,0.0,1,3,0.45,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,105.0
18-321-00215,KAMRUP,115,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.41,41.92,0.48,-0.1,0,0.2,1.0,71600.0,0.0,0.0,0.0,0,0,0,0.93,6820,10039,110528,6.45,1.48,0.43,72.43,18.48,0.35,0.0,0.38,163,12,0,0,77524,97.63,41,86,Nagarbera,KAMRUP,585.16,9.2,0.02,2.32,9666,2203.04,0.0,1,3,0.35,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,102.7
18-302-00118,GOALPARA,196,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0.86,149.88,0.59,-0.09,0,0.0,1.0,2.0,44.93,44.62,45.7,0,0,0,0.94,2201,5033,79304,0.9,19.88,0.0,50.03,28.38,0.0,0.0,0.81,192,19,28309,16,86153,76.97,53,87,Dudhnai,GOALPARA,9400.71,9.6,2.79,29.64,27580,3640.56,0.0,1,3,0.43,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,74.48
18-305-00130,NAGAON,580,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6195,785,0,0,0,0,0,0,0,0,0,0,0,0.45,0.39,207.63,0.43,-0.09,0,0.06,1.0,110938.0,0.0,0.0,0.0,5,5,932,0.94,13553,25241,292818,4.05,35.36,4.66,26.04,15.94,2.62,0.0,11.34,332,44,24873,1,261033,85.48,93,85,Kaliabor,NAGAON,16579.1,9.1,4.58,14.22,60118,5515.99,0.0,2,2,-0.12,5,2023-2024,5,0.78,0.0,0.0,0.0,67078800.0,0.0,67078800.0,0.41,3,0,274.99
18-323-00224,NALBARI,371,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72427,30,0,0,0,0,0,0,0,0,0,0,0,0.37,0.3,99.84,0.36,-0.14,0,0.12,1.0,138260.0,0.0,0.0,0.0,0,0,0,0.93,14278,16351,251572,24.9,1.24,0.04,46.36,11.85,10.5,0.0,5.1,488,28,0,0,95849,107.79,43,76,Barkhetri,NALBARI,21469.83,8.8,7.54,24.51,60681,2143.14,0.0,2,2,0.03,5,2023-2024,5,0.78,0.0,0.0,0.0,106353000.0,0.0,0.0,0.41,3,0,233.74
